Disclaimer: I extracted this by injecting printing statements in the P-Chain code. There is no warranty for accuracy and it is all your responsibility to use this data.,,,,,
Tx ID,Address,Type of Reward,nAVAX,Node,Time
2PEAkQcYHYvRqdAcdchG29SxVPUS8fsHq6RszxVA2tdTSuQNvL,P-avax10p7uflf4dglyv6zkzz4n0pzefa9ajqh8g4lcfa,delegator,8574736016,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T15:39:14-04:00
2PEAkQcYHYvRqdAcdchG29SxVPUS8fsHq6RszxVA2tdTSuQNvL,P-avax10p7uflf4dglyv6zkzz4n0pzefa9ajqh8g4lcfa,delegatee,451301896,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T15:39:14-04:00
uqnkMBw6aQaVp4x1YNi1joyrP2hCpXcZtVsM3Ms1mT7vwZcxX,P-avax1r9ma46k2jx9z8ggtcx3hv2ruj5srz6m45we6mm,delegator,30459446854,NodeID-9PzVetjSSSY4Xtk3VnNcGzQdEjZSSkR4g,2020-10-06T15:55:41-04:00
uqnkMBw6aQaVp4x1YNi1joyrP2hCpXcZtVsM3Ms1mT7vwZcxX,P-avax1r9ma46k2jx9z8ggtcx3hv2ruj5srz6m45we6mm,delegatee,3384382984,NodeID-9PzVetjSSSY4Xtk3VnNcGzQdEjZSSkR4g,2020-10-06T15:55:41-04:00
sEUQQYCLp47PVwEMCvEBHK6b4bsBVFQM4VRNYwq3jmoQr4o1J,P-avax1smfem7eklysfucj5g74q7xg8x7lydctj28h7uf,staking,7521423130,NodeID-4wLrfscWQASCUdyvqGpguBigiLMhoiRXU,2020-10-06T16:45:42-04:00
2RKofsmw2Qda2Sj3eG4ySxg2ieLWnU4piUSBwAuZMPhWvCRe2N,P-avax17cpv06karflprjlk7rnt3el6rr8k7p9svxp5ed,delegator,3800889725,NodeID-KqKMF5JYhxjkMVpYWQz8zTiv1N1qm2nSf,2020-10-06T17:00:43-04:00
2RKofsmw2Qda2Sj3eG4ySxg2ieLWnU4piUSBwAuZMPhWvCRe2N,P-avax17cpv06karflprjlk7rnt3el6rr8k7p9svxp5ed,delegatee,77569179,NodeID-KqKMF5JYhxjkMVpYWQz8zTiv1N1qm2nSf,2020-10-06T17:00:43-04:00
4Y2SciYUnMJSkZkpRaXxGv7XZjx7w7opc8nQfEC5dRzCS9UAG,P-avax1weugdfg2ng5rq750ecvxzf3uqspdx7t7yymfc7,delegator,184272868,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-06T17:12:49-04:00
4Y2SciYUnMJSkZkpRaXxGv7XZjx7w7opc8nQfEC5dRzCS9UAG,P-avax1weugdfg2ng5rq750ecvxzf3uqspdx7t7yymfc7,delegatee,3760671,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-06T17:12:49-04:00
CSFAVcAsJHueC58jcMF77hEdKou8H4GfBNRoBukYrxAQRZ8bq,P-avax12fjm974kydezplyr0887f6pkjr0j9qsk5g5nj9,staking,7521197947,NodeID-G7LvjTEoA4dZLrQMRPJpXTvrdzdGQcrjF,2020-10-06T17:29:15-04:00
24jBg56NV2PjTRq9pqHNZfe5wa6rhvntUPzCwQ5SvMrbcNyHzf,P-avax1hvkencry8se2d4qv9cz5tracc45r96fdtn4vxa,staking,7745901400,NodeID-MAg11ijmoZunT94rEdvxhmQToJzgH4bYj,2020-10-06T17:30:23-04:00
2j3iXnykcd9rhUDfG2uJQFrW7GXGTpJv1sRLyQekxugwjkQ9Ja,P-avax1y9rtqd93d8jsrwvjlhtlnm6s94alcyh2cwnug5,delegator,7397152653,NodeID-4bEorwYMvbz5p1NkhRNBB4wTXgkYHxpMT,2020-10-06T17:55:55-04:00
2j3iXnykcd9rhUDfG2uJQFrW7GXGTpJv1sRLyQekxugwjkQ9Ja,P-avax1y9rtqd93d8jsrwvjlhtlnm6s94alcyh2cwnug5,delegatee,150962300,NodeID-4bEorwYMvbz5p1NkhRNBB4wTXgkYHxpMT,2020-10-06T17:55:55-04:00
Hv18ZWc5AaZzcEiaBqaELDkFHDxupFFQp7QfQWvwRK7KuqDJT,P-avax16cczc4r224fj49uur3lm2xjh55zxpex2f3ztuv,delegator,7476533169,NodeID-4bEorwYMvbz5p1NkhRNBB4wTXgkYHxpMT,2020-10-06T17:58:12-04:00
Hv18ZWc5AaZzcEiaBqaELDkFHDxupFFQp7QfQWvwRK7KuqDJT,P-avax16cczc4r224fj49uur3lm2xjh55zxpex2f3ztuv,delegatee,152582310,NodeID-4bEorwYMvbz5p1NkhRNBB4wTXgkYHxpMT,2020-10-06T17:58:12-04:00
pAUMYSYBisbfgi5gcFsdKWRhaFYmdc7XxvMVWeGhdERuHQmWY,P-avax19vpcvrc7ddnma74lqde9a45x859wvu5eevdfcg,delegator,7480220318,NodeID-4bEorwYMvbz5p1NkhRNBB4wTXgkYHxpMT,2020-10-06T17:58:39-04:00
pAUMYSYBisbfgi5gcFsdKWRhaFYmdc7XxvMVWeGhdERuHQmWY,P-avax19vpcvrc7ddnma74lqde9a45x859wvu5eevdfcg,delegatee,152657558,NodeID-4bEorwYMvbz5p1NkhRNBB4wTXgkYHxpMT,2020-10-06T17:58:39-04:00
TL6wxsWoPKmqntFWCTXKSBxAb7h3u26TuVzXcWfpK1v6YvySs,P-avax15lqvc94qcrp70xjppgenj8zx08dfwj5wqkaj8u,staking,7637412276,NodeID-4bEorwYMvbz5p1NkhRNBB4wTXgkYHxpMT,2020-10-06T17:59:45-04:00
Lj7bN2pHfvdMwZWpBENvu98p1H44pRwhyyRUgbDAVxXb7G7cz,P-avax1y0adgens3m5xygxz0q0wnjpwnuuaz2faaqj8yh,delegator,37786712435,NodeID-GLnWqFLPWwtT98x7fg6FCTDMzJ6tDcptC,2020-10-06T18:08:37-04:00
Lj7bN2pHfvdMwZWpBENvu98p1H44pRwhyyRUgbDAVxXb7G7cz,P-avax1y0adgens3m5xygxz0q0wnjpwnuuaz2faaqj8yh,delegatee,6511895344,NodeID-GLnWqFLPWwtT98x7fg6FCTDMzJ6tDcptC,2020-10-06T18:08:37-04:00
2cXTEBiJc8nYmacFji8uRp1pzGjBhJNdFzbVwZYLKGxcqYRRP7,P-avax1626a64nx5amgwy4wp2xh0lpkk7nn8s28kdqgh6,delegator,11129734317,NodeID-3ZrQZzRKzuN7HX1tc4W66GKJGNqzv96Tv,2020-10-06T19:15:09-04:00
2cXTEBiJc8nYmacFji8uRp1pzGjBhJNdFzbVwZYLKGxcqYRRP7,P-avax1626a64nx5amgwy4wp2xh0lpkk7nn8s28kdqgh6,delegatee,463738930,NodeID-3ZrQZzRKzuN7HX1tc4W66GKJGNqzv96Tv,2020-10-06T19:15:09-04:00
axjqVoYqzwZQ5Lqj6kaN69qWAWBEFeHzPC54onVFXonxKe6x1,P-avax1hjk6zypf4m5h2ts5jk4u33ye06624nsw405djs,delegator,82917903304,NodeID-P5zxQ1Y22ztxzjunvJU1y8BiSjdP4RUwY,2020-10-06T19:41:21-04:00
axjqVoYqzwZQ5Lqj6kaN69qWAWBEFeHzPC54onVFXonxKe6x1,P-avax1hjk6zypf4m5h2ts5jk4u33ye06624nsw405djs,delegatee,1692202109,NodeID-P5zxQ1Y22ztxzjunvJU1y8BiSjdP4RUwY,2020-10-06T19:41:21-04:00
27qDfztWtfZt5UMk1oDPj98VSgh6eFFnxFhsFP3UF99T3gaRAS,P-avax14m5emwg3emsanut4s769xc448wzxl8mdxhqfnd,delegator,7291308778,NodeID-7VNmYGnPqN4NcAgEszTEZrLVsR5hykTSN,2020-10-06T20:00:07-04:00
27qDfztWtfZt5UMk1oDPj98VSgh6eFFnxFhsFP3UF99T3gaRAS,P-avax14m5emwg3emsanut4s769xc448wzxl8mdxhqfnd,delegatee,303804533,NodeID-7VNmYGnPqN4NcAgEszTEZrLVsR5hykTSN,2020-10-06T20:00:07-04:00
hwvfZQCQnnaaNbf3wHEp82vmVdMu6EdZmQJJiJdjAAL8V4N4g,P-avax1y6k8spm0gj7du7yph7mt2w9mmn0zqkqh3yakls,delegator,172548158799,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-06T20:44:29-04:00
hwvfZQCQnnaaNbf3wHEp82vmVdMu6EdZmQJJiJdjAAL8V4N4g,P-avax1y6k8spm0gj7du7yph7mt2w9mmn0zqkqh3yakls,delegatee,3521390996,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-06T20:44:29-04:00
crp8ePF782SfSbpuaLPWngzCmEVPc6FBf6jCLjYquzALWA5mn,P-avax19jsl9mhzuuq7pz44tqcygrg33w9txzxfugu84p,delegator,39192481056,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-06T23:00:11-04:00
crp8ePF782SfSbpuaLPWngzCmEVPc6FBf6jCLjYquzALWA5mn,P-avax19jsl9mhzuuq7pz44tqcygrg33w9txzxfugu84p,delegatee,799846553,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-06T23:00:11-04:00
218SHTJUMua9uAMYV2kMNPFnjVWLLxnGZhBNGcDT6Wtdvn8sJf,P-avax19jsl9mhzuuq7pz44tqcygrg33w9txzxfugu84p,staking,9397658813,NodeID-5nXSLYwCPowR5y9Lbr3sNR1VE52M9YJgM,2020-10-06T23:00:44-04:00
2FHEQJkjaGSwGhACL1psjVrc2tmkbcRuHqmNu9Ug2cSfMWoGdM,P-avax1v4xwy0ech2q0gnr34jhz5p0jfr99yxxu4tqn0q,delegator,22898925115,NodeID-ENc7M77QRhgtpDojDQY5nqjndjiYCWR4i,2020-10-06T23:30:03-04:00
2FHEQJkjaGSwGhACL1psjVrc2tmkbcRuHqmNu9Ug2cSfMWoGdM,P-avax1v4xwy0ech2q0gnr34jhz5p0jfr99yxxu4tqn0q,delegatee,467325003,NodeID-ENc7M77QRhgtpDojDQY5nqjndjiYCWR4i,2020-10-06T23:30:03-04:00
2Bq8LEjGLevbKwzrrS9EZdSonaYeZ9xSdWh8GtfnhCKAxtjjtN,P-avax1wrlz09ng2g9ce4k28az56mspx9fmrej4dehtvw,delegator,7570524277,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T23:31:16-04:00
2Bq8LEjGLevbKwzrrS9EZdSonaYeZ9xSdWh8GtfnhCKAxtjjtN,P-avax1wrlz09ng2g9ce4k28az56mspx9fmrej4dehtvw,delegatee,398448647,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T23:31:16-04:00
QVW3VefTbe1wfLn7QcJTyuWZJhojQP6jQoZVstkawsbmLQgPX,P-avax1camsd5wqmy72vpmuvpddmv782uul970y54asyc,delegator,302385898,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T23:50:27-04:00
QVW3VefTbe1wfLn7QcJTyuWZJhojQP6jQoZVstkawsbmLQgPX,P-avax1camsd5wqmy72vpmuvpddmv782uul970y54asyc,delegatee,15915048,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T23:50:27-04:00
16brkws993u36wNptLzWxwrK41zFMv6ANDkyLmQ7WKY4Binja,P-avax185wjwtth9wfz9jejp8hqdjx6mz3tq68pcv4lrn,delegator,5070014209,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T23:51:24-04:00
16brkws993u36wNptLzWxwrK41zFMv6ANDkyLmQ7WKY4Binja,P-avax185wjwtth9wfz9jejp8hqdjx6mz3tq68pcv4lrn,delegatee,266842854,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T23:51:24-04:00
2kVPQdEksxYkDNFhhmABjQiT9QVtdnbY8RyRDZNMFmxiqvtnAg,P-avax1u09dc2hh8zd6c50yj0t3ej3xggnus75xg72eu9,delegator,9850665961,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T23:51:33-04:00
2kVPQdEksxYkDNFhhmABjQiT9QVtdnbY8RyRDZNMFmxiqvtnAg,P-avax1u09dc2hh8zd6c50yj0t3ej3xggnus75xg72eu9,delegatee,518456104,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T23:51:33-04:00
2vRjBrkQJ4k8o9TzM94eZWah3qQbLXq4GEWixPkmM5tcZ1CBrh,P-avax1ztjqu66j88ccrn297nm86d44ss69qakup88pxa,staking,2431020116904,NodeID-Ns1eDN3K9HTnavgiBQhtpzRxUCxJ55Xhc,2020-10-06T23:52:32-04:00
2nzU4dFzb7KFYbtng7rxPycTKWwEg66VsGLgVheBf1CeKLp9FM,P-avax16hlf47kldtn04frvnmshwl6ejp2q3uy2tfmpng,delegator,24979798849,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-06T23:59:42-04:00
2nzU4dFzb7KFYbtng7rxPycTKWwEg66VsGLgVheBf1CeKLp9FM,P-avax16hlf47kldtn04frvnmshwl6ejp2q3uy2tfmpng,delegatee,509791814,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-06T23:59:42-04:00
QRkq3BnWKiuY9GSsxK14teGRgSctMqVLEYkBSGVpjtXUwkTyY,P-avax18w4amwz2u55adzxjw5qenwrpcg7amhvqcsnezx,delegator,81361524,NodeID-L7WQizfKW9Y1GZdL9oxKtp5QzgYhViySP,2020-10-06T23:59:44-04:00
QRkq3BnWKiuY9GSsxK14teGRgSctMqVLEYkBSGVpjtXUwkTyY,P-avax18w4amwz2u55adzxjw5qenwrpcg7amhvqcsnezx,delegatee,20340381,NodeID-L7WQizfKW9Y1GZdL9oxKtp5QzgYhViySP,2020-10-06T23:59:44-04:00
2GtMGcdjEvW1NvER8ZsExPe9Ndap8LDj8Bxhp9w4CGUkkMr3GY,P-avax139jkhgphvy8x6z4m34sn0pqmak9753r8e8pv66,delegator,4744564277,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-10-07T00:35:10-04:00
2GtMGcdjEvW1NvER8ZsExPe9Ndap8LDj8Bxhp9w4CGUkkMr3GY,P-avax139jkhgphvy8x6z4m34sn0pqmak9753r8e8pv66,delegatee,527173809,NodeID-V5R4XjWDtjs8Zi2g3TRNzngnGJiXm2ic,2020-10-07T00:35:10-04:00
aiAP6XJxc7vWXWktqxCeqxEW5TZNTJYo1TMhN7TeLGmvdS3R6,P-avax1626a64nx5amgwy4wp2xh0lpkk7nn8s28kdqgh6,delegator,32075400079,NodeID-NYoijVY9eku4Zocw9YZsLYFXJ2iNRjoVk,2020-10-07T00:41:03-04:00
aiAP6XJxc7vWXWktqxCeqxEW5TZNTJYo1TMhN7TeLGmvdS3R6,P-avax1626a64nx5amgwy4wp2xh0lpkk7nn8s28kdqgh6,delegatee,1688178952,NodeID-NYoijVY9eku4Zocw9YZsLYFXJ2iNRjoVk,2020-10-07T00:41:03-04:00
LCV2X7HKeZ1whB9d4x3uemrF5tpBXocVugzbvr6iMcCBdLRp5,P-avax1626a64nx5amgwy4wp2xh0lpkk7nn8s28kdqgh6,delegator,5021982666,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T00:50:30-04:00
LCV2X7HKeZ1whB9d4x3uemrF5tpBXocVugzbvr6iMcCBdLRp5,P-avax1626a64nx5amgwy4wp2xh0lpkk7nn8s28kdqgh6,delegatee,102489443,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T00:50:30-04:00
28eqDdStHtbueNsUnPeXryCpbby951LQ3Q9tvxhX9tkkp55vpa,P-avax1dm7wlce0xyf3heq3hhkj3prlnhcg3ac59nzqu7,delegator,70204999029,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T00:56:17-04:00
28eqDdStHtbueNsUnPeXryCpbby951LQ3Q9tvxhX9tkkp55vpa,P-avax1dm7wlce0xyf3heq3hhkj3prlnhcg3ac59nzqu7,delegatee,1432755083,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T00:56:17-04:00
2mN43J3yFVJfTGLAQqeMfi5KYk8UTmJqeQCwiLxE9auwYyPAyi,P-avax1relj8u76rf2k5fl5m7c4ay4nq9kd8w53s7v2nz,delegator,66455960832,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T00:59:24-04:00
2mN43J3yFVJfTGLAQqeMfi5KYk8UTmJqeQCwiLxE9auwYyPAyi,P-avax1relj8u76rf2k5fl5m7c4ay4nq9kd8w53s7v2nz,delegatee,1356244099,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T00:59:24-04:00
2in2ZoNaGubsZQxkjkbXYhCyDR1GL7xV1f6CkEApJ4agLNbjnF,P-avax1heucjygj4l5qgx2zf0nwskzq7jnyhlz9cqe5k3,delegator,370954931,NodeID-CTLUcrRXCj4meJTsaifrUFaQPw19Nk1D8,2020-10-07T01:00:39-04:00
2in2ZoNaGubsZQxkjkbXYhCyDR1GL7xV1f6CkEApJ4agLNbjnF,P-avax1heucjygj4l5qgx2zf0nwskzq7jnyhlz9cqe5k3,delegatee,7570509,NodeID-CTLUcrRXCj4meJTsaifrUFaQPw19Nk1D8,2020-10-07T01:00:39-04:00
2YkWAM93ppvF5cLrqjnQTafG9LAvP7N9XSwm2jyraH8oupnrD9,P-avax1lpepy2v4dls903hrr0z3erxx9nnz6p6w49ec2v,delegator,156629195,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:03:20-04:00
2YkWAM93ppvF5cLrqjnQTafG9LAvP7N9XSwm2jyraH8oupnrD9,P-avax1lpepy2v4dls903hrr0z3erxx9nnz6p6w49ec2v,delegatee,3196515,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:03:20-04:00
2duWojSVqg9dnZ2hcjnx2npyyPGKB6GdtFuRA6MzgNaFKHewqK,P-avax10e0q05c9nnu97jtz87lmavl43phutmwdkw5zvf,delegator,15929038318,NodeID-3ZrQZzRKzuN7HX1tc4W66GKJGNqzv96Tv,2020-10-07T01:28:45-04:00
2duWojSVqg9dnZ2hcjnx2npyyPGKB6GdtFuRA6MzgNaFKHewqK,P-avax10e0q05c9nnu97jtz87lmavl43phutmwdkw5zvf,delegatee,663709930,NodeID-3ZrQZzRKzuN7HX1tc4W66GKJGNqzv96Tv,2020-10-07T01:28:45-04:00
2bQk3QUpro1wLDrPLYKN6Kj4vcdX3ytVfwb8Ymni32AZCLuB2b,P-avax1ghunp55ccqlsqe7r7n372tcsncx03g5jjdc5cp,staking,8093209511,NodeID-3ZrQZzRKzuN7HX1tc4W66GKJGNqzv96Tv,2020-10-07T01:29:02-04:00
2tQVwsMLvcdCM6BYjN52PZhNGnNnGTVZ5S8AS97YmKxDisAJZE,P-avax13f8meu5kph95t6x32uzq9ml43dyy9xnmr289sv,delegator,3877023378,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:29:38-04:00
2tQVwsMLvcdCM6BYjN52PZhNGnNnGTVZ5S8AS97YmKxDisAJZE,P-avax13f8meu5kph95t6x32uzq9ml43dyy9xnmr289sv,delegatee,79122927,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:29:38-04:00
3m2LsHaCt3eRwrGJvQP8MYFWr5mNcR3UHPvsEqTBGH9nG1PR3,P-avax1hz6xtcfgtwht5dlxheg2dfylr0lgnpjdpuuqlc,delegator,172001794082,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:30:03-04:00
3m2LsHaCt3eRwrGJvQP8MYFWr5mNcR3UHPvsEqTBGH9nG1PR3,P-avax1hz6xtcfgtwht5dlxheg2dfylr0lgnpjdpuuqlc,delegatee,3510240696,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:30:03-04:00
2J1xdeNJDugatuMNhMXEGznWpQa5jo5fgKGjBXZ1u8nTfJbDs5,P-avax1xqwn5fe6tjp6dffrcts4hw2ckpnt8qhtafg8pc,delegator,42041965080,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:30:31-04:00
2J1xdeNJDugatuMNhMXEGznWpQa5jo5fgKGjBXZ1u8nTfJbDs5,P-avax1xqwn5fe6tjp6dffrcts4hw2ckpnt8qhtafg8pc,delegatee,857999288,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:30:31-04:00
25sB14mL9CkN7iX2BiMJn8d3SVyeMRq7PCFrmpDBvu3grF6xp,P-avax1hz6xtcfgtwht5dlxheg2dfylr0lgnpjdpuuqlc,delegator,19111258867,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:31:49-04:00
25sB14mL9CkN7iX2BiMJn8d3SVyeMRq7PCFrmpDBvu3grF6xp,P-avax1hz6xtcfgtwht5dlxheg2dfylr0lgnpjdpuuqlc,delegatee,390025692,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:31:49-04:00
263bpGx1S261eTN4JTSmcwde4FbMasPVocXEycHavxG4w8iWqe,P-avax13xmgrtr24d23zhdkluuq4taaprne2ulle7e37c,delegator,3954097625,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:31:57-04:00
263bpGx1S261eTN4JTSmcwde4FbMasPVocXEycHavxG4w8iWqe,P-avax13xmgrtr24d23zhdkluuq4taaprne2ulle7e37c,delegatee,80695870,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:31:57-04:00
wtSgaBwMUWzs6zzBvwfBXfdwie14JNFkdh4ZMxVxEVZYKt6VY,P-avax1camsd5wqmy72vpmuvpddmv782uul970y54asyc,delegator,24778577642,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:38:27-04:00
wtSgaBwMUWzs6zzBvwfBXfdwie14JNFkdh4ZMxVxEVZYKt6VY,P-avax1camsd5wqmy72vpmuvpddmv782uul970y54asyc,delegatee,505685258,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:38:27-04:00
295xZFuHgTVki6fxLiP1GWnvQmm69Fzdvr7My9A2Lhmj527mRH,P-avax1xwalamatllj54svm2fthj474hjjfx44u244xzr,delegator,10462450230,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:38:38-04:00
295xZFuHgTVki6fxLiP1GWnvQmm69Fzdvr7My9A2Lhmj527mRH,P-avax1xwalamatllj54svm2fthj474hjjfx44u244xzr,delegatee,213519393,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:38:38-04:00
23qJFKdN9aesAJoDBd8DcRyzQqJF9wX1KysZTaSi4AEZbMnEp1,P-avax1tphfwnfe37dut4uc8me60ydve3j4yu5hjtrd05,delegator,11648354790,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:03-04:00
23qJFKdN9aesAJoDBd8DcRyzQqJF9wX1KysZTaSi4AEZbMnEp1,P-avax1tphfwnfe37dut4uc8me60ydve3j4yu5hjtrd05,delegatee,237721527,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:03-04:00
2nifLoSqozjpkFU4GWSfoexYM2heh48KDDBxmXEscUPi2apbJi,P-avax1xuzuh2r6e6epdggeaq07cmsxs866ws2gqn42k9,delegator,8203844272,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:14-04:00
2nifLoSqozjpkFU4GWSfoexYM2heh48KDDBxmXEscUPi2apbJi,P-avax1xuzuh2r6e6epdggeaq07cmsxs866ws2gqn42k9,delegatee,167425394,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:14-04:00
ubeswszrmyn1Nc87SXN2x2afFHTLuuTtDV2h1DKzUW7RpCNzZ,P-avax1wtpp4n684sd6ugtjhjddd57pfx9xmyg3dl7nh4,delegator,54503855840,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:18-04:00
ubeswszrmyn1Nc87SXN2x2afFHTLuuTtDV2h1DKzUW7RpCNzZ,P-avax1wtpp4n684sd6ugtjhjddd57pfx9xmyg3dl7nh4,delegatee,1112323589,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:18-04:00
sRGFKtEY5B72d62R7guzxkpUP477GDGJaZ7cp14WUrbDRJL1o,P-avax1nxcrwpy6445f7jc8p36ms6njnm653czrmn6ejm,delegator,3117079873,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-10-07T01:40:28-04:00
sRGFKtEY5B72d62R7guzxkpUP477GDGJaZ7cp14WUrbDRJL1o,P-avax1nxcrwpy6445f7jc8p36ms6njnm653czrmn6ejm,delegatee,779269969,NodeID-GSgaA47umS1px2ohVjodW9621Ks63xDxD,2020-10-07T01:40:28-04:00
2Sco98agN6FaCuZ18t7vBPFgVT1Q4KCjATLcfbvmm3xyGRDwVf,P-avax1tggqc53z0hhanpewezm2yjpnndzj82aancwmv8,delegator,8110720355,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:29-04:00
2Sco98agN6FaCuZ18t7vBPFgVT1Q4KCjATLcfbvmm3xyGRDwVf,P-avax1tggqc53z0hhanpewezm2yjpnndzj82aancwmv8,delegatee,165524906,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:29-04:00
UcHqhw4DyyrUzD7ZE3dkuc2ESQ9Pcq6chjCAiYsxT2v7UBajF,P-avax13ldq97xlxtjmspmmak6pzr36nzuhs2le3p4slu,delegator,27439054925,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:33-04:00
UcHqhw4DyyrUzD7ZE3dkuc2ESQ9Pcq6chjCAiYsxT2v7UBajF,P-avax13ldq97xlxtjmspmmak6pzr36nzuhs2le3p4slu,delegatee,559980713,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:33-04:00
FrMgquVoudssWg3Jy1ywxG723kPgnnupgRcJgEWE7DKsBgU6q,P-avax1js4mupnwqc6nq87menj29hzamcme3t5lph8raw,delegator,45742639182,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:37-04:00
FrMgquVoudssWg3Jy1ywxG723kPgnnupgRcJgEWE7DKsBgU6q,P-avax1js4mupnwqc6nq87menj29hzamcme3t5lph8raw,delegatee,933523249,NodeID-HJFNRi3aPyHGDqVCNUw3MMbSHBepsQi2F,2020-10-07T01:40:37-04:00
2AfRjX3dAXz9sSHnwttnZYPC54fJFnnnu7r5H47TpYb347vXH5,P-avax1nxcrwpy6445f7jc8p36ms6njnm653czrmn6ejm,delegator,3702436078,NodeID-9jFyex1HDP581kQufBBjGuNARQEQ9nJEx,2020-10-07T01:40:40-04:00
2AfRjX3dAXz9sSHnwttnZYPC54fJFnnnu7r5H47TpYb347vXH5,P-avax1nxcrwpy6445f7jc8p36ms6njnm653czrmn6ejm,delegatee,194865057,NodeID-9jFyex1HDP581kQufBBjGuNARQEQ9nJEx,2020-10-07T01:40:40-04:00
